data_partition,dataset,flip_ratio,label_noise,roc_upu,ap_upu,f1_upu,f1_ci_upu,f1_max_upu,roc_nnpu,ap_nnpu,f1_nnpu,f1_ci_nnpu,f1_max_nnpu,roc_imbnnpu,ap_imbnnpu,f1_imbnnpu,f1_ci_imbnnpu,f1_max_imbnnpu,roc_dt_hd,ap_dt_hd,f1_dt_hd,f1_ci_dt_hd,f1_max_dt_hd,roc_dt_puhd,ap_dt_puhd,f1_dt_puhd,f1_ci_dt_puhd,f1_max_dt_puhd,roc_rf,ap_rf,f1_rf,f1_ci_rf,f1_max_rf,roc_rf_puhd,ap_rf_puhd,f1_rf_puhd,f1_ci_rf_puhd,f1_max_rf_puhd,roc_srf_puhd,ap_srf_puhd,f1_srf_puhd,f1_ci_srf_puhd,f1_max_srf_puhd,roc_pubag,ap_pubag,f1_pubag,f1_ci_pubag,f1_max_pubag,roc_elkno,ap_elkno,f1_elkno,f1_ci_elkno,f1_max_elkno,roc_spyem,ap_spyem,f1_spyem,f1_ci_spyem,f1_max_spyem,roc_rnkpr,ap_rnkpr,f1_rnkpr,f1_ci_rnkpr,f1_max_rnkpr,roc_welog,ap_welog,f1_welog,f1_ci_welog,f1_max_welog
17,poker-8_vs_6,0.75,uniform,0.575854214,0.342976207,0.19047619,0.074074074,0.363636364,0.587699317,0.080033793,0,0.2,0.25,0.488610478,0.013637055,0,0,0,0.513439636,0.011606412,0,0.024390244,0.024390244,0.513439636,0.011606412,0,0.024390244,0.024390244,0.52118451,0.017704661,0,0.048780488,0.071428571,0.743735763,0.245945946,0,0.148148148,0.333333333,0.651025057,0.306756757,0.333333333,0.105263158,0.444444444,0.972437358,0.285936455,0.023584906,0.022271715,0.4,0.53667426,0.0147539,0,0,0,0.46833713,0.406061776,0,0.571428571,0.571428571,0.621867882,0.017416908,0.030534351,0.027972028,0.032258065,0.610022779,0.027164065,0.034782609,0.024154589,0.090909091
17,kddcup-land_vs_portsweep,0.25,uniform,0.998402556,0.919047619,0.923076923,0.666666667,0.923076923,0.997337593,0.883333333,0.666666667,0.857142857,0.857142857,0.997870075,0.916666667,0.8,0.8,0.857142857,0.75,0.509404389,0.666666667,0.666666667,0.666666667,0.833333333,0.672936259,0.8,0.8,0.8,0.998402556,0.930555556,0.8,0.8,0.857142857,1,1,0.8,0.8,1,1,1,0.8,0.705882353,1,1,1,0.923076923,0.52173913,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,0.999467519,0.976190476,0.909090909,0.909090909,0.909090909
17,kddcup-land_vs_portsweep,0.5,uniform,0.999467519,0.976190476,0.857142857,0.705882353,0.923076923,0.978168264,0.854609929,0.8,0.909090909,0.909090909,0.998935037,0.958333333,0.8,0.909090909,0.909090909,0.833333333,0.672936259,0.8,0.8,0.8,0.75,0.509404389,0.666666667,0.666666667,0.666666667,0.998935037,0.948412698,0.8,0.705882353,0.923076923,1,1,0.666666667,0.857142857,1,0.999467519,0.976190476,0.8,0.8,0.923076923,1,1,1,0.857142857,1,0.996805112,0.916666667,0,0.714285714,0.909090909,0.916666667,0.83646813,0.909090909,0.909090909,0.909090909,0.846645367,0.836734694,0.909090909,0.909090909,0.909090909,0.982428115,0.858974359,0.909090909,0.909090909,0.909090909
17,kddcup-land_vs_portsweep,0.75,uniform,0.997603834,0.794047619,0.8,0.571428571,0.923076923,1,1,0,1,1,1,1,0,1,1,0.75,0.509404389,0,0.666666667,0.666666667,0.75,0.509404389,0,0.666666667,0.666666667,1,1,0,0.857142857,1,1,1,0,0.923076923,1,0.999201278,0.948412698,0.285714286,0.923076923,0.923076923,1,1,1,0.631578947,1,1,1,0,0,0,0.916666667,0.83646813,0.909090909,0.909090909,0.909090909,0.979765708,0.675,0.5,0.444444444,0.5,0.69914803,0.507017544,0.5,0.5,0.5
18,poker-8_vs_6,0.25,uniform,0.736218679,0.134519667,0,0.090909091,0.285714286,0.411845103,0.013174695,0,0,0,0.582687927,0.021226746,0,0.036363636,0.032786885,0.428018223,0.010333512,0,0.012820513,0.012820513,0.428018223,0.010333512,0,0.012820513,0.012820513,0.723006834,0.373131955,0.333333333,0.072289157,0.5,0.863553531,0.41534749,0,0.133333333,0.461538462,0.668792711,0.083790219,0,0.05,0.25,0.906833713,0.135418612,0.024813896,0.022271715,0.25,0.56309795,0.016192309,0,0,0,0.210933941,0.008089936,0,0,0,0.375854214,0.010280442,0.021978022,0.021126761,0.02238806,0.308883827,0.009297164,0,0.022271715,0.024449878
18,poker-8_vs_6,0.5,uniform,0.680637813,0.058196138,0,0.081632653,0.181818182,0.527562642,0.017712341,0,0,0,0.506378132,0.013140887,0,0,0,0.362186788,0.011261261,0,0,0,0.362186788,0.011261261,0,0,0,0.845102506,0.15468815,0,0.114285714,0.25,0.84715262,0.118918919,0,0.150943396,0.260869565,0.815261959,0.067077611,0,0.085714286,0.2,0.795216401,0.371893779,0.026109661,0.022271715,0.5,0.45284738,0.016942756,0,0,0,0.512984055,0.02244311,0.028776978,0.019417476,0.061538462,0.460136674,0.012055748,0.025,0.024291498,0.025641026,0.488838269,0.01377384,0.017857143,0.022522523,0.02919708
18,poker-8_vs_6,0.75,uniform,0.577220957,0.025651224,0,0.051282051,0.05,0.66833713,0.019236043,0,0,0,0.613895216,0.017781148,0,0,0,0.540774487,0.012782594,0,0.034482759,0.034482759,0.540774487,0.012782594,0,0.034482759,0.034482759,0.543280182,0.109009009,0,0.071428571,0.285714286,0.640318907,0.04009009,0,0.137931034,0.137931034,0.656264237,0.113423423,0,0.137931034,0.266666667,0.679271071,0.378448244,0.021108179,0.022271715,0.5,0.596810934,0.018685046,0,0,0,0.537129841,0.018955653,0.050420168,0.036144578,0.054054054,0.609111617,0.059412456,0.042553191,0.01875,0.133333333,0.604555809,0.039545901,0.046875,0.023584906,0.114285714
18,kddcup-land_vs_portsweep,0.25,uniform,1,1,0.923076923,0.8,1,1,1,0.8,1,1,1,1,0.909090909,1,1,1,1,1,1,1,0.916666667,0.83646813,0.8,0.909090909,0.909090909,1,1,1,0.857142857,1,1,1,0.909090909,0.857142857,1,1,1,1,0.857142857,1,1,1,1,0.857142857,1,1,1,1,0.705882353,1,0.916666667,0.83646813,0.909090909,0.909090909,0.909090909,1,1,1,1,1,1,1,1,1,1
18,kddcup-land_vs_portsweep,0.5,uniform,0.997337593,0.924242424,0.909090909,0.6,0.909090909,0.993610224,0.888888889,0.666666667,0.909090909,0.909090909,0.995207668,0.9,0.5,0.909090909,0.909090909,0.666666667,0.345872518,0.5,0.5,0.5,0.833333333,0.672936259,0.8,0.8,0.8,0.999467519,0.976190476,0.666666667,0.833333333,0.909090909,0.916400426,0.83646813,0.5,0.909090909,0.909090909,0.916134185,0.83646813,0.666666667,0.833333333,0.909090909,1,1,1,1,1,0.981363152,0.558823529,0,0.285714286,0.5,0.833333333,0.672936259,0.8,0.8,0.8,1,1,0.666666667,0.666666667,0.666666667,0.906815761,0.653124266,0.5,0.5,0.5
18,kddcup-land_vs_portsweep,0.75,uniform,0.994142705,0.892156863,0.666666667,0.588235294,0.909090909,0.993077742,0.885964912,0.8,0.909090909,0.909090909,0.993610224,0.888888889,0,0.909090909,0.909090909,0.833333333,0.672936259,0.285714286,0.8,0.8,0.833333333,0.672936259,0.285714286,0.8,0.8,0.914802982,0.83646813,0.5,0.666666667,0.909090909,0.915069223,0.83646813,0.5,0.769230769,0.909090909,0.999201278,0.958333333,0.666666667,0.833333333,0.909090909,1,1,1,0.324324324,1,0.978168264,0.525541126,0,0.285714286,0.285714286,0.833333333,0.672936259,0.8,0.8,0.8,0.817358892,0.473630765,0.571428571,0.571428571,0.615384615,0.911874334,0.56662686,0.666666667,0.666666667,0.666666667
19,poker-8_vs_6,0.25,uniform,0.701594533,0.114370269,0,0.086956522,0.25,0.662414579,0.028031134,0,0.060606061,0.08,0.611389522,0.045825581,0,0.075471698,0.117647059,0.729384966,0.032196812,0,0.085714286,0.085714286,0.729384966,0.032196812,0,0.085714286,0.085714286,0.981093394,0.669444444,0.571428571,0.15625,0.75,0.700911162,0.189192005,0,0.06779661,0.4,0.729157175,0.237547983,0,0.107142857,0.333333333,0.359225513,0.20899787,0.012195122,0.022271715,0.333333333,0.407289294,0.21451359,0,0,0,0.297494305,0.009243057,0,0,0,0.385421412,0.21262955,0,0.037735849,0.333333333,0.340318907,0.057969312,0.016949153,0.022271715,0.222222222
19,poker-8_vs_6,0.5,uniform,0.449202733,0.011684952,0,0,0,0.494305239,0.016441953,0,0,0,0.322551253,0.018591456,0,0.055555556,0.045454545,0.636218679,0.02054986,0,0.063492063,0.063492063,0.636218679,0.02054986,0,0.063492063,0.063492063,0.641685649,0.24009009,0,0.08,0.5,0.80523918,0.25356916,0,0.075471698,0.333333333,0.636218679,0.051605242,0,0.076923077,0.2,0.835990888,0.322121212,0.025188917,0.022271715,0.444444444,0.450569476,0.100367959,0,0,0,0.896127563,0.075261819,0.098360656,0.071428571,0.166666667,0.524373576,0.023402497,0.016438356,0.024937656,0.026954178,0.510250569,0.025511938,0.022857143,0.022271715,0.1
19,poker-8_vs_6,0.75,uniform,0.615489749,0.025994909,0,0.045454545,0.090909091,0.423917995,0.016389479,0,0,0,0.50523918,0.013271368,0,0,0,0.638496583,0.021042471,0,0.06557377,0.06557377,0.638496583,0.021042471,0,0.06557377,0.06557377,0.648063781,0.406756757,0,0.097560976,0.571428571,0.744874715,0.412399241,0,0.133333333,0.571428571,0.625968109,0.045495495,0,0.057142857,0.181818182,0.919362187,0.340435488,0.022321429,0.022271715,0.375,0.375398633,0.010238013,0,0,0,0.359908884,0.0125897,0.017391304,0.012269939,0.036363636,0.597266515,0.412579929,0.095238095,0.018348624,0.571428571,0.592710706,0.411672882,0.038709677,0.022271715,0.571428571
19,kddcup-land_vs_portsweep,0.25,uniform,1,1,0.923076923,0.666666667,1,1,1,0.8,1,1,1,1,0.909090909,0.75,1,0.831469649,0.514602926,0.727272727,0.727272727,0.727272727,0.914270501,0.642023685,0.444444444,0.833333333,0.833333333,1,1,0.909090909,0.6,1,0.998935037,0.948412698,0.666666667,0.6,0.923076923,0.999467519,0.976190476,0.8,0.666666667,0.923076923,1,1,1,0.75,1,1,1,0,0.857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.8,0.8
19,kddcup-land_vs_portsweep,0.5,uniform,0.995740149,0.694444444,0.666666667,0.705882353,0.857142857,0.995740149,0.788492063,0.666666667,0.769230769,0.857142857,0.997870075,0.910714286,0.666666667,0.857142857,0.857142857,0.831735889,0.539602926,0.727272727,0.727272727,0.727272727,0.833333333,0.672936259,0.8,0.8,0.8,1,1,0.8,0.705882353,1,0.996805112,0.881944444,0.8,0.631578947,0.8,0.998402556,0.944444444,0.8,0.705882353,0.909090909,1,1,1,0.571428571,1,0.997337593,0.924242424,0.8,0.52173913,0.909090909,0.833333333,0.672936259,0.8,0.8,0.8,0.892971246,0.668467188,0.769230769,0.769230769,0.769230769,0.898828541,0.838435374,0.909090909,0.909090909,0.909090909
19,kddcup-land_vs_portsweep,0.75,uniform,0.997603834,0.790079365,0.923076923,0.705882353,0.923076923,0.991480298,0.80952381,0.666666667,0.666666667,0.8,1,1,0,0.857142857,1,0.75,0.509404389,0.666666667,0.666666667,0.666666667,0.916666667,0.83646813,0,0.909090909,0.909090909,0.992811502,0.754329004,0,0.588235294,0.666666667,0.994142705,0.776327839,0,0.714285714,0.714285714,0.993343983,0.759259259,0,0.666666667,0.666666667,1,1,1,0.6,1,1,1,0,0,0,1,1,1,1,1,0.666666667,0.345872518,0.285714286,0.285714286,0.285714286,0.664802982,0.206983629,0.25,0.25,0.25
0,thryoid,0.25,uniform,0.9882625,0.910483683,0.905325444,0.875,0.916408669,0.998709375,0.980969747,0.89632107,0.951219512,0.948328267,0.998221875,0.970669995,0.895622896,0.93452381,0.93902439,0.99248125,0.957825294,0.962264151,0.975308642,0.975308642,0.99145625,0.939473434,0.960486322,0.960486322,0.960486322,0.999701563,0.995890626,0.975,0.876712329,0.978328173,0.99955,0.994298282,0.896551724,0.864864865,0.96835443,0.999709375,0.996219497,0.965079365,0.844327177,0.975,0.992503125,0.848425484,0.836842105,0.732265446,0.878338279,0.975271875,0.865849048,0.137931034,0.137931034,0.137931034,0.842932813,0.477078525,0.147937411,0.14531905,0.166846071,0.972726562,0.831597761,0.71942446,0.655246253,0.784660767,0.990959375,0.865452421,0.81420765,0.18879056,0.830945559
0,thryoid,0.5,uniform,0.98289375,0.90019332,0.864197531,0.854545455,0.874598071,0.9979875,0.962067585,0.65560166,0.898360656,0.929230769,0.99801875,0.960433048,0.603448276,0.919614148,0.930091185,0.9960875,0.975452174,0.060606061,0.965517241,0.978461538,0.993157813,0.976519812,0.879725086,0.978328173,0.978328173,0.999220313,0.988925481,0.845878136,0.927113703,0.95625,0.999446875,0.991944037,0.483412322,0.951807229,0.969135802,0.999479687,0.992191542,0.67219917,0.935672515,0.978461538,0.994554688,0.906120654,0.852173913,0.697167756,0.871641791,0.967371875,0.872114087,0.083832335,0.827586207,0.674698795,0.807554688,0.422953966,0.15234375,0.146616541,0.16224649,0.952309375,0.776276696,0.686346863,0.505263158,0.691449814,0.975715625,0.862326927,0.7696793,0.169527897,0.810810811
0,thryoid,0.75,uniform,0.970034375,0.821433374,0.834834835,0.822485207,0.854489164,0.98679375,0.92104317,0.315789474,0.661157025,0.832786885,0.985878125,0.905346276,0.260869565,0.644897959,0.867088608,0.964234375,0.902588892,0,0.949044586,0.949044586,0.981432813,0.900988418,0,0.950920245,0.950920245,0.989042188,0.946578921,0.461538462,0.888888889,0.910216718,0.992635938,0.941282102,0,0.867549669,0.909638554,0.993835937,0.960351586,0.095238095,0.924012158,0.924012158,0.977439063,0.83883213,0.789473684,0.524305556,0.812121212,0.665225,0.198420895,0,0.071428571,0.211180124,0.770326563,0.278281391,0.141323792,0.140819964,0.143701683,0.9246875,0.713599632,0.654676259,0.526315789,0.66,0.931159375,0.717717357,0.610169492,0.166577109,0.659574468
0,shuttle,0.25,uniform,0.997335393,0.976518015,0.948598131,0.925170068,0.95754717,0.999916496,0.998979257,0.856382979,0.973747017,0.983606557,0.999901465,0.998771215,0.847184987,0.971428571,0.983758701,0.969767442,0.943868217,0.96882494,0.96882494,0.96882494,0.981395349,0.965457364,0.981042654,0.981042654,0.981042654,0.999937372,0.999100441,0.91959799,0.981395349,0.983682984,0.992987349,0.986831251,0.821917808,0.985915493,0.985915493,0.9976001,0.994704059,0.897435897,0.983682984,0.985915493,0.976688238,0.956619568,0.966507177,0.966824645,0.968973747,0.970818755,0.959897543,0.95631068,0.961538462,0.971428571,0.997448123,0.938022861,0.942982456,0.938864629,0.949227373,0.97573546,0.964635376,0.961538462,0.962085308,0.966666667,0.975411465,0.947425013,0.961722488,0.652931854,0.964370546
0,shuttle,0.5,uniform,0.994089271,0.975824864,0.957943925,0.924444444,0.966507177,0.999617581,0.993397954,0.664596273,0.914572864,0.976525822,0.999614226,0.993431079,0.61038961,0.930693069,0.986046512,0.983012526,0.954881045,0.52559727,0.978723404,0.978723404,0.982950467,0.956324142,0.964028777,0.978723404,0.978723404,0.999652803,0.99379158,0.815426997,0.974712644,0.981220657,0.999662867,0.993988232,0.563758389,0.983529412,0.988290398,0.999448175,0.986001102,0.706586826,0.988290398,0.988290398,0.978947642,0.960921241,0.976076555,0.973871734,0.976190476,0.946506565,0.943807723,0,0,0.133250311,0.997475696,0.938327255,0.932461874,0.918454936,0.944812362,0.98738519,0.980293195,0.973747017,0.965197216,0.978823529,0.985630757,0.978764121,0.973621103,0.589562764,0.976415094
0,shuttle,0.75,uniform,0.975751588,0.961285953,0.939534884,0.933333333,0.966507177,0.9992729,0.992274823,0.378787879,0.726190476,0.867724868,0.997395187,0.98985734,0.245901639,0.76300578,0.943209877,0.936915888,0.882831776,0.072072072,0.932668329,0.932668329,0.974299065,0.952264798,0.018518519,0.973621103,0.973621103,0.999807113,0.996904105,0.482269504,0.958837772,0.976190476,0.97620026,0.950252257,0.201680672,0.84097035,0.954216867,0.992633394,0.979973879,0.33463035,0.888888889,0.973995272,0.976555005,0.956193026,0.961722488,0.966824645,0.96912114,0.544139254,0.111090299,0,0.018518519,0.142306044,0.958769985,0.916431292,0.928735632,0.928735632,0.939534884,0.972076672,0.946102752,0.959619952,0.955503513,0.96,0.974069278,0.948645755,0.964028777,0.8046875,0.96912114
1,thryoid,0.25,uniform,0.970076563,0.851183544,0.869300912,0.857988166,0.876132931,0.997765625,0.960304384,0.873720137,0.922600619,0.930379747,0.997496875,0.95324323,0.850174216,0.905198777,0.919881306,0.985270313,0.924341199,0.957055215,0.957055215,0.957055215,0.988984375,0.944068545,0.959752322,0.948640483,0.959752322,0.999420313,0.990932804,0.927631579,0.857908847,0.969325153,0.9991625,0.986323889,0.871080139,0.883977901,0.963414634,0.999239062,0.987813054,0.931596091,0.862533693,0.966153846,0.993370313,0.874104152,0.834224599,0.632411067,0.869565217,0.978125,0.873537972,0.137931034,0.137931034,0.137931034,0.791796875,0.473674018,0.147894221,0.144899905,0.158311346,0.9727375,0.820131235,0.732026144,0.540069686,0.765957447,0.97385625,0.826373356,0.756613757,0.178531073,0.777448071
1,thryoid,0.5,uniform,0.9837625,0.838945059,0.863905325,0.854651163,0.867256637,0.996228125,0.926602832,0.71042471,0.8802589,0.925373134,0.995840625,0.920900503,0.642276423,0.859934853,0.914110429,0.994103125,0.92977837,0.457142857,0.957831325,0.957831325,0.994990625,0.949890923,0.904290429,0.954954955,0.954954955,0.998840625,0.979674127,0.868965517,0.893854749,0.963855422,0.998401563,0.969205242,0.509259259,0.932944606,0.963190184,0.998889063,0.966338836,0.756756757,0.903954802,0.960960961,0.994496875,0.904311191,0.854794521,0.562390158,0.872403561,0.43036875,0.059615973,0,0,0.137931034,0.836185938,0.443372633,0.161772282,0.152080344,0.167206041,0.980882813,0.803367326,0.718120805,0.431848853,0.743801653,0.9768625,0.787895002,0.687960688,0.169761273,0.734328358
1,thryoid,0.75,uniform,0.977382812,0.843197211,0.864197531,0.865030675,0.865030675,0.991078125,0.897132054,0.240437158,0.650406504,0.817869416,0.9930375,0.896522807,0.201117318,0.622406639,0.841772152,0.926125,0.819656769,0,0.898360656,0.898360656,0.930260937,0.790013431,0,0.882539683,0.882539683,0.9945,0.948020462,0.538812785,0.87804878,0.890322581,0.9950375,0.935298278,0.048780488,0.842465753,0.883280757,0.995085938,0.935724843,0.16091954,0.883280757,0.885448916,0.9843,0.876195875,0.823529412,0.482225657,0.831325301,0.387325,0.056761083,0,0,0.12493493,0.772596875,0.264072312,0.149152542,0.146666667,0.152076038,0.90025,0.629024658,0.548736462,0.392211405,0.576576577,0.923003125,0.659474959,0.558252427,0.173429683,0.595469256
1,shuttle,0.25,uniform,0.999635923,0.9973918,0.983758701,0.974943052,0.990610329,0.99978122,0.996834983,0.906329114,0.979020979,0.98156682,0.999964928,0.9995623,0.903061224,0.990654206,0.992974239,0.99431172,0.960451305,0.978922717,0.988399072,0.988399072,0.994286669,0.964337677,0.986046512,0.988399072,0.988399072,0.999963258,0.999483879,0.933002481,0.977272727,0.99537037,0.999988309,0.999849843,0.908629442,0.988452656,0.995348837,0.99999332,0.99991436,0.933002481,0.988505747,0.995348837,0.978823431,0.956268002,0.971428571,0.962441315,0.971563981,0.980999541,0.947761821,0.964200477,0.966824645,0.969411765,0.987848524,0.921823428,0.928104575,0.916129032,0.930131004,0.982371508,0.936370923,0.964871194,0.967592593,0.967592593,0.981054653,0.934436197,0.96,0.59375,0.966666667
1,shuttle,0.5,uniform,0.997002704,0.976895879,0.93877551,0.918681319,0.957943925,0.999874204,0.998329711,0.780626781,0.95631068,0.986111111,0.999941295,0.99924181,0.70694864,0.971291866,0.988399072,0.97559644,0.922380455,0.374531835,0.96912114,0.96912114,0.994619291,0.97845512,0.990654206,0.990654206,0.990654206,0.99976602,0.996658905,0.843243243,0.96347032,0.974595843,0.999934586,0.999067591,0.628205128,0.983606557,0.988399072,0.999945488,0.999222613,0.804469274,0.990740741,0.988452656,0.990613951,0.982470262,0.974358974,0.972093023,0.988179669,0.990100704,0.9284232,0.146374829,0.133624727,0.149859944,0.99638882,0.914110709,0.920430108,0.910638298,0.922413793,0.995721263,0.906754946,0.974358974,0.972477064,0.976851852,0.993872903,0.905894048,0.974358974,0.563081009,0.976744186
1,shuttle,0.75,uniform,0.995744745,0.969828039,0.930232558,0.931506849,0.938679245,0.997002704,0.986255482,0.420664207,0.735294118,0.889460154,0.999282964,0.992548287,0.321568627,0.773638968,0.946601942,0.971962617,0.947925234,0.02764977,0.971153846,0.971153846,0.978971963,0.960943925,0,0.978520286,0.978520286,0.99460168,0.980887625,0.443636364,0.915841584,0.96037296,0.97858535,0.95581423,0.209205021,0.815426997,0.954216867,0.985747328,0.97053042,0.360153257,0.877284595,0.956521739,0.983441909,0.969114735,0.971291866,0.944954128,0.976190476,0.982002804,0.869932528,0.133167393,0.133167393,0.133167393,0.984402151,0.946195799,0.944071588,0.941964286,0.967889908,0.974785476,0.891519852,0.964871194,0.943052392,0.965034965,0.979072599,0.908744131,0.962264151,0.672051696,0.964539007
2,thryoid,0.25,uniform,0.9927625,0.92178213,0.91875,0.923547401,0.925925926,0.99833125,0.970313736,0.811594203,0.944099379,0.963855422,0.998175,0.967038582,0.798534799,0.94375,0.954682779,0.9859375,0.939287913,0.971962617,0.971962617,0.971962617,0.989265625,0.949018136,0.972136223,0.972136223,0.972136223,0.999659375,0.995252841,0.948051948,0.888888889,0.96969697,0.99976875,0.996985013,0.848920863,0.906515581,0.972307692,0.999823438,0.997582987,0.919463087,0.906515581,0.98125,0.99504375,0.902757224,0.860215054,0.745920746,0.890243902,0.962896875,0.79641926,0,0.127906977,0.434782609,0.790135938,0.41106538,0.153612936,0.153316953,0.156312625,0.98058125,0.837288155,0.797546012,0.467455621,0.813880126,0.99080625,0.872441287,0.81300813,0.168421053,0.833836858
2,thryoid,0.5,uniform,0.99220625,0.903669681,0.893617021,0.885542169,0.896341463,0.998415625,0.979379173,0.75862069,0.907894737,0.941176471,0.998584375,0.978486161,0.672131148,0.910891089,0.941538462,0.979320313,0.917694315,0.071856287,0.959501558,0.959501558,0.994954688,0.949784882,0.904290429,0.975460123,0.975460123,0.999703125,0.996083789,0.873239437,0.906515581,0.966360856,0.99965,0.995393805,0.367346939,0.927536232,0.963636364,0.999814062,0.997396828,0.699186992,0.922190202,0.978593272,0.995195313,0.913812993,0.86908078,0.616570328,0.896755162,0.949625,0.845219687,0,0,0.153472559,0.820192187,0.388254843,0.15308642,0.148681055,0.166041778,0.978815625,0.823881507,0.8,0.51223491,0.805111821,0.9805875,0.835794321,0.782122905,0.170757737,0.816720257
2,thryoid,0.75,uniform,0.976159375,0.831696062,0.846394984,0.838509317,0.846394984,0.993325,0.915239445,0.278074866,0.558951965,0.814035088,0.995184375,0.923575091,0.139534884,0.588744589,0.851612903,0.974332813,0.93741838,0,0.965079365,0.965079365,0.913515625,0.795214497,0,0.880794702,0.880794702,0.997795313,0.979241957,0.476190476,0.922619048,0.923566879,0.99290625,0.94508388,0.024691358,0.825174825,0.868804665,0.997984375,0.972172494,0.117647059,0.91875,0.920245399,0.992879687,0.919823444,0.810526316,0.394574599,0.846846847,0.41616875,0.059135326,0,0,0.132877382,0.654825,0.107882308,0.139662255,0.139662255,0.140174072,0.919542187,0.697863843,0.60989011,0.345307068,0.638888889,0.9125,0.693329737,0.537815126,0.162704702,0.632352941
2,shuttle,0.25,uniform,0.999959918,0.999484203,0.983908046,0.966292135,0.990697674,1,1,0.922305764,0.997668998,1,1,1,0.916876574,1,1,0.995348837,0.991364341,0.995327103,0.995327103,0.995327103,0.995348837,0.991364341,0.995327103,0.995327103,0.995327103,0.99999499,0.999935099,0.981042654,0.979498861,0.997679814,1,1,0.943488943,0.993071594,1,0.99999332,0.999915047,0.966346154,0.988505747,0.997668998,0.990674293,0.982596202,0.976303318,0.985915493,0.985981308,0.992310968,0.964518116,0.133748056,0.133748056,0.133748056,0.999394597,0.985425889,0.895833333,0.861723447,0.944812362,0.996205586,0.967809186,0.981132075,0.954954955,0.990654206,0.996838545,0.96932917,0.978823529,0.42043222,0.986046512
2,shuttle,0.5,uniform,0.993580218,0.974769707,0.931192661,0.920353982,0.957345972,0.999193229,0.99355425,0.718562874,0.930348259,0.978723404,0.999592421,0.996181559,0.628205128,0.948402948,0.983606557,0.932242991,0.874152648,0.801120448,0.927318296,0.927318296,0.980957021,0.954842837,0.978622328,0.978622328,0.978622328,0.999934586,0.999050973,0.797752809,0.983758701,0.990610329,0.99998155,0.999609421,0.628205128,0.976076555,0.995327103,0.997638392,0.995419497,0.75942029,0.985849057,0.990697674,0.974222749,0.952109034,0.96882494,0.964200477,0.971153846,0.969148144,0.945710176,0,0,0.366412214,0.999610871,0.990310926,0.93654267,0.89539749,0.953229399,0.988342916,0.953029951,0.96882494,0.942791762,0.973871734,0.985674366,0.945991692,0.96882494,0.573002755,0.968973747
2,shuttle,0.75,uniform,0.974512918,0.950480216,0.920560748,0.911161731,0.932692308,0.996600157,0.980225042,0.408921933,0.714714715,0.894601542,0.999832272,0.997813075,0.253061224,0.76300578,0.933002481,0.925233645,0.861133956,0.0456621,0.919191919,0.919191919,0.969626168,0.94358567,0.009302326,0.968674699,0.968674699,0.999670415,0.994683718,0.449275362,0.935960591,0.976744186,0.973847039,0.945739281,0.178723404,0.788732394,0.936893204,0.994932104,0.985091403,0.33463035,0.863157895,0.957345972,0.96250109,0.930261571,0.946078431,0.949152542,0.954216867,0.912880491,0.566155268,0,0.535580524,0.553043478,0.990462996,0.986358608,0.950672646,0.946428571,0.959276018,0.962970728,0.911123464,0.91959799,0.9408867,0.9408867,0.957665497,0.913149661,0.938271605,0.838983051,0.9408867
3,thryoid,0.25,uniform,0.993189062,0.894187917,0.905882353,0.889518414,0.924471299,0.997534375,0.954598025,0.868686869,0.925373134,0.938053097,0.99778125,0.962873947,0.846153846,0.945454545,0.948328267,0.984621875,0.911030232,0.957055215,0.957055215,0.957055215,0.981175,0.895428654,0.945121951,0.945121951,0.945121951,0.999004688,0.981889238,0.948717949,0.871934605,0.962962963,0.99904375,0.985590509,0.86013986,0.876712329,0.969135802,0.999109375,0.986388151,0.945686901,0.864864865,0.963414634,0.99190625,0.842426444,0.845744681,0.769975787,0.873239437,0.9771375,0.865989709,0.137931034,0.137931034,0.137931034,0.779214063,0.41205788,0.154415653,0.146955209,0.160616062,0.97850625,0.819055344,0.730496454,0.706422018,0.809815951,0.980760938,0.840485879,0.834782609,0.206535948,0.838509317
3,thryoid,0.5,uniform,0.980545313,0.81459079,0.852173913,0.851428571,0.859649123,0.997184375,0.951828112,0.669354839,0.896774194,0.914634146,0.99621875,0.938393115,0.661290323,0.883870968,0.910216718,0.99124375,0.929945957,0.88,0.969325153,0.969325153,0.969804688,0.900904948,0.847222222,0.94375,0.94375,0.99936875,0.991481232,0.85,0.876712329,0.971786834,0.998854688,0.983548375,0.350515464,0.893854749,0.945783133,0.999053125,0.987486021,0.68852459,0.871934605,0.945121951,0.992678125,0.862951125,0.855555556,0.782396088,0.861445783,0.957853125,0.803750973,0.137931034,0.137931034,0.137931034,0.775454688,0.331202734,0.144486692,0.141461145,0.147524752,0.968292187,0.802555767,0.725352113,0.638477801,0.787878788,0.973903125,0.826241841,0.804804805,0.174200662,0.81875
